job_id,company_name,title,description,location,remote_allowed,formatted_experience_level,formatted_work_type,skills_desc,normalized_salary,application_url
3903832056,Collabera,Java Developer,"Client: Banking/Finance? 
Location: Newark, DE (Hybrid)
Position: Java Developer
Duration: 18-24 months on W2?
 
Job Description:

7+ years of web and rest services application programming experience .Net, J2EE/Java. Working knowledge of software frameworks such as Struts, Spring, Spring MVC, Groovy, Scala, Open Source components, Rest API etc.,
As key developer onshore to develop critical Bank application Development in agile practice and production implementation and support
Core Java, WebSphe","Newark, DE",False,Entry level,Contract,"REST API,Websphere,Core Java",0.0,https://collabera.com/join-us/careers/career-detail/?post=348469&refid=col_linkedin
3903845190,Collabera,Data Transformation Professional,"Position Details:
Industry: Banking Industry
Job title: Data Transformation Professional
Location: New York, NY (Hybrid)
Duration: 6 - 12 Months + Possible Extension
 
Job details as below:

ICM Lending Transformation is looking for an experienced Data Analyst, who is proactive, independent, and comfortable with identifying and resolving blockers. Role includes creating and maintaining centralized SharePoint site and associated content for the overall Data Remediation Transformation Program. Dev","New York, NY",False,Entry level,Contract,"Risk Management,Risk,Data,Remediation,Transformation,Loan,Collateral,Reporting,Data Reporting,Stakeholder Management,Analytics,Analytical,Control,Risk and Control,DGSTREAM",0.0,https://collabera.com/join-us/careers/career-detail/?post=348482&refid=col_linkedin
3903869892,Tata Consultancy Services,Data Science & Visualization Engineer,"Roles & Responsibilities

""Looking for an engineer with strong Python/R experience but also some skill with Swift and building iOS apps. The focus is still Python/R with touch of Swift/iOS""

Minimum 6+ years of experience working as a Data EngineerExperience building data pipelines with PythonWillingness to learn new technologies and implement POCs in short timeSupport SQL and python production jobsExperience in data visualization using TableauAbility to follow triage playbook and contribute as ","Cupertino, CA",False,Entry level,Full-time,"Python , Tableau",0.0,https://ibegin.tcs.com/iBegin/jobs/308556J
3903870893,Tata Consultancy Services,Developer,"Min 3+ year of hands of experience of working on Python, PySpark and AWS Glue technologies.

Strong programming skills in PySpark or PythonProven experience as a Python DeveloperStrong knowledge of Python programming language and its libraries/frameworksExperience of working on AWS GlueExperience of working on SQLExperience of Mainframe is an advantage.Experience with ETL (Extract, Transform, Load) processes.Knowledge of AWS (Amazon Web Services) for cloud-based developmentFamiliarity with serve","Malvern, PA",False,Entry level,Full-time,Python,0.0,https://ibegin.tcs.com/iBegin/jobs/308559J
3903870894,Tata Consultancy Services,Developer,"Skill: Senior Java

10+ years of overall development / technical expertise.Knowledge of Domain Driven Design concepts and designing and developing Microservices from Monolith architecture.Expert knowledge of Spring ecosystem (Spring Boot, Spring Cloud, Spring Integration, Spring Cloud Data Flow, etc.).Develop enterprise-grade applications using Java 8/JEE (and higher), No SQL, Spring, among other tools.Hands-on experience with Core Java Technologies with attention on multithreading, distributed ","Irving, TX",False,Entry level,Full-time,"Microservices , Java , Spring Boot",0.0,https://ibegin.tcs.com/iBegin/jobs/308543J
3903870895,Tata Consultancy Services,Informatica / GenRoccket TDM Developer,"8+ years of experience using Informatica TDM product and implementing TDM solutions (Data discovery of sensitive elements, Data de-identification/masking, sub-setting)  Experience in working with data on Mainframe VSAM, DB2 using informatica  Solid understanding of information warehousing and large-scale data management issues and concepts.  Ability to work towards meeting stringent milestones  Ability to work in a team environment with on-site and offshore resources  Proven project planning, ex","Chicago, IL",False,Entry level,Full-time,TDM,0.0,https://ibegin.tcs.com/iBegin/jobs/308540J
3903871852,Tata Consultancy Services,Developer,"Role: Appian Tech Lead

 Minimum 5 years of Appian BPM experience. Good knowledge of the product including BPM Fundamentals, Architecture Components, Technical Features such as Designer Features, Configurations in Appian etc. Should have hands on experience in design and development in Appian BPM including components such as Tempo, Mobility Features, Forums, Discussions, Pages, Smart Services, Reports, Deployment etc. Should have good knowledge of Java, J2EE, Ajax, JavaScript, JS, XML, XSLT etc.","Dallas, TX",False,Entry level,Full-time,"BPM , Java , Appian",0.0,https://ibegin.tcs.com/iBegin/jobs/308534J
3903873598,Tata Consultancy Services,Developer,"Skill: Senior Java

10+ years of overall development / technical expertise.Knowledge of Domain Driven Design concepts and designing and developing Microservices from Monolith architecture.Expert knowledge of Spring ecosystem (Spring Boot, Spring Cloud, Spring Integration, Spring Cloud Data Flow, etc.).Develop enterprise-grade applications using Java 8/JEE (and higher), No SQL, Spring, among other tools.Hands-on experience with Core Java Technologies with attention on multithreading, distributed ","Irving, TX",False,Entry level,Full-time,"Microservices , Java , Spring Boot",0.0,https://ibegin.tcs.com/iBegin/jobs/308533J
3903874336,Collabera,Pega Developer,"We are hiring for a Pega Developer to work from Collegeville, PA.
About the role:
The opportunity: Pega Developer
Location: Collegeville, PA
Duration: 9 months+
Primary Skill Set

PRPC 6.2 & PRPC 7.1.x
Strong knowledge and experience on PRPC internals and product architecture
Minimal knowledge in PEGA System administration, AES, PAL
Must have Pega CSSA.
Minimum 5+ years of experience working in PRPC 6.2 & PRPC 7.1.x and above
Ability to establish and maintain effective working relationships with","Collegeville, PA",False,Entry level,Contract,"Pega,CSSA,PRPC ,Heathcare",0.0,https://collabera.com/join-us/careers/career-detail/?post=344887&refid=col_linkedin
3903875168,Tata Consultancy Services,Software Implementation Program Manager,"Technical/Functional Skills

We're looking for a Program Manager to join our Environmental Technologies Full Material Disclosure(FMD) team. If you have experience supporting enterprise systems, take the entrepreneurial approach to problem solving, have strong leadership and communication skills, and you're comfortable stabilizing and coordinating a variety of complex activities, you could be an excellent fit.

Key Qualifications

 Minimum of 7 years of first-hand experience in leading cross func","Sunnyvale, CA",False,Entry level,Full-time,"Teamcentre , Oracle Agile PLM , Program Management , PLM",0.0,https://ibegin.tcs.com/iBegin/jobs/308546J
3903875169,Tata Consultancy Services,Informatica / GenRoccket TDM Developer,"8+ years of experience using Informatica TDM product and implementing TDM solutions (Data discovery of sensitive elements, Data de-identification/masking, sub-setting)  Experience in working with data on Mainframe VSAM, DB2 using informatica  Solid understanding of information warehousing and large-scale data management issues and concepts.  Ability to work towards meeting stringent milestones  Ability to work in a team environment with on-site and offshore resources  Proven project planning, ex","Richardson, TX",False,Entry level,Full-time,TDM,0.0,https://ibegin.tcs.com/iBegin/jobs/308538J
3903876087,Tata Consultancy Services,Developer,"Role: PEGA Developer

Having 10+ years of development experience, 7+ years of PEGA development expAbility implement the rules and build low level designKnowledge and experience in integrations like SOAPHas experience in working Agile projectsKnowledge on XML , Java ,SQLGood knowledge of PEGA Guardrails.Must be capable of working at a broad technical level in all phases of the application systems project life-cycle, and must be able to apply business knowledge and technical skills to systems deve","Dallas, TX",False,Entry level,Full-time,"Pega , SQL",0.0,https://ibegin.tcs.com/iBegin/jobs/308539J
3904055589,Tata Consultancy Services,Java Developer,"Must Have Technical/Functional Skills

Java, HTML5, CSS3, JavaScript, jQuery, Angular JS, Spring Boot.

Experience Required5+ years

Roles & Responsibilities

Strong agile/scrum development experience

with demonstrable production-scale experience.

Web applications development using Java, HTML5, CSS3, JavaScript, jQuery, Angular JS, Spring Boot.

Skilled n Version control tools e.g. GIT, SVN, etc. to maintain common source code the entire process of work flow.

Writing unit / Integration tests ","Temple Terrace, FL",False,Entry level,Full-time,"Javascript , Jquery , Spring Boot",0.0,https://ibegin.tcs.com/iBegin/jobs/308563J
